RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,30/09/2020
3101,0,Los Angeles County,County,CA,CA,Los Angeles-Long Beach-Anaheim,6,37,677628
139,1,Cook County,County,IL,IL,Chicago-Naperville-Elgin,17,31,266504
1090,2,Harris County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,201,209145
2402,3,Maricopa County,County,AZ,AZ,Phoenix-Mesa-Scottsdale,4,13,318895
2841,4,San Diego County,County,CA,CA,San Diego-Carlsbad,6,73,632264
1286,5,Orange County,County,CA,CA,Los Angeles-Long Beach-Anaheim,6,59,781911
581,6,Kings County,County,NY,NY,New York-Newark-Jersey City,36,47,640055
2964,7,Miami-Dade County,County,FL,FL,Miami-Fort Lauderdale-West Palm Beach,12,86,328391
978,8,Dallas County,County,TX,TX,Dallas-Fort Worth-Arlington,48,113,232054
1347,9,Queens County,County,NY,NY,New York-Newark-Jersey City,36,81,496694
2832,10,Riverside County,County,CA,CA,Riverside-San Bernardino-Ontario,6,65,419702
3250,11,San Bernardino County,County,CA,CA,Riverside-San Bernardino-Ontario,6,71,379622
445,12,Clark County,County,NV,NV,Las Vegas-Henderson-Paradise,32,3,302133
207,13,King County,County,WA,WA,Seattle-Tacoma-Bellevue,53,33,678745
791,14,Wayne County,County,MI,MI,Detroit-Warren-Dearborn,26,163,120467
2049,15,Tarrant County,County,TX,TX,Dallas-Fort Worth-Arlington,48,439,239710
3136,16,Santa Clara County,County,CA,CA,San Jose-Sunnyvale-Santa Clara,6,85,1223255
1561,17,Broward County,County,FL,FL,Miami-Fort Lauderdale-West Palm Beach,12,11,285870
386,18,Bexar County,County,TX,TX,San Antonio-New Braunfels,48,29,205088
2452,19,New York County,County,NY,NY,New York-Newark-Jersey City,36,61,951261
3175,20,Philadelphia County,County,PA,PA,Philadelphia-Camden-Wilmington,42,101,200279
1510,21,Alameda County,County,CA,CA,San Francisco-Oakland-Hayward,6,1,892658
2801,22,Middlesex County,County,MA,MA,Boston-Cambridge-Newton,25,17,591956
2046,23,Suffolk County,County,NY,NY,New York-Newark-Jersey City,36,103,707063
3017,24,Sacramento County,County,CA,CA,Sacramento--Roseville--Arden-Arcade,6,67,409714
401,25,Bronx County,County,NY,NY,New York-Newark-Jersey City,36,5,310412
1252,26,Nassau County,County,NY,NY,New York-Newark-Jersey City,36,59,585741
2993,27,Palm Beach County,County,FL,FL,Miami-Fort Lauderdale-West Palm Beach,12,99,303097
2241,28,Cuyahoga County,County,OH,OH,Cleveland-Elyria,39,35,148273
3165,29,Hillsborough County,County,FL,FL,Tampa-St. Petersburg-Clearwater,12,57,253889
2614,30,Allegheny County,County,PA,PA,Pittsburgh,42,3,183354
1950,31,Oakland County,County,MI,MI,Detroit-Warren-Dearborn,26,125,274281
2288,32,Franklin County,County,OH,OH,Columbus,39,49,210547
2339,33,Hennepin County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,53,325660
1287,34,Orange County,County,FL,FL,Orlando-Kissimmee-Sanford,12,95,283447
1694,35,Fairfax County,County,VA,VA,Washington-Arlington-Alexandria,51,59,603221
3159,36,Contra Costa County,County,CA,CA,San Francisco-Oakland-Hayward,6,13,663207
2840,37,Salt Lake County,County,UT,UT,Salt Lake City,49,35,417823
1440,38,Travis County,County,TX,TX,Austin-Round Rock,48,453,409636
3130,39,Saint Louis County,County,MO,MO,St. Louis,29,189,205769
281,40,Pima County,County,AZ,AZ,Tucson,4,19,235562
2975,41,Montgomery County,County,MD,MD,Washington-Arlington-Alexandria,24,31,494604
2347,42,Honolulu County,County,HI,HI,Urban Honolulu,15,3,704960
3148,43,Westchester County,County,NY,NY,New York-Newark-Jersey City,36,119,622490
2804,44,Milwaukee County,County,WI,WI,Milwaukee-Waukesha-West Allis,55,79,159749
1018,45,Fresno County,County,CA,CA,Fresno,6,19,283422
1388,46,Shelby County,County,TN,TN,Memphis,47,157,157363
1020,47,Fulton County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,121,316180
3102,48,Mecklenburg County,County,NC,NC,Charlotte-Concord-Gastonia,37,119,273932
157,49,Erie County,County,NY,NY,Buffalo-Cheektowaga-Niagara Falls,36,29,193247
1682,50,DuPage County,County,IL,IL,Chicago-Naperville-Elgin,17,43,307089
2694,51,Fairfield County,County,CT,CT,Bridgeport-Stamford-Norwalk,9,1,438716
2480,52,Pinellas County,County,FL,FL,Tampa-St. Petersburg-Clearwater,12,103,243506
874,53,Bergen County,County,NJ,NJ,New York-Newark-Jersey City,34,3,508825
1165,54,Marion County,County,IN,IN,Indianapolis-Carmel-Anderson,18,97,165802
324,55,Wake County,County,NC,NC,Raleigh,37,183,326137
2337,56,Hartford County,County,CT,CT,Hartford-West Hartford-East Hartford,9,3,234605
489,57,Duval County,County,FL,FL,Jacksonville,12,31,209387
3246,58,Prince Georges County,County,MD,MD,Washington-Arlington-Alexandria,24,33,337564
2815,59,New Haven County,County,CT,CT,New Haven-Milford,9,9,247708
1155,60,Macomb County,County,MI,MI,Detroit-Warren-Dearborn,26,99,195230
204,61,Kern County,County,CA,CA,Bakersfield,6,29,244240
2061,62,Ventura County,County,CA,CA,Oxnard-Thousand Oaks-Ventura,6,111,636642
2802,63,Middlesex County,County,NJ,NJ,New York-Newark-Jersey City,34,23,365972
2314,64,Gwinnett County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,135,260458
3227,65,San Francisco County,County,CA,CA,San Francisco-Oakland-Hayward,6,75,1405211
2626,66,Baltimore County,County,MD,MD,Baltimore-Columbia-Towson,24,5,267697
2322,67,Hamilton County,County,OH,OH,Cincinnati,39,61,183026
1690,68,El Paso County,County,TX,TX,El Paso,48,141,141494
2981,69,Montgomery County,County,PA,PA,Philadelphia-Camden-Wilmington,42,91,341419
2879,70,Worcester County,County,MA,MA,Worcester,25,27,328082
1322,71,Pierce County,County,WA,WA,Seattle-Tacoma-Bellevue,53,53,413845
504,72,Essex County,County,NJ,NJ,New York-Newark-Jersey City,34,13,433711
951,73,Collin County,County,TX,TX,Dallas-Fort Worth-Arlington,48,85,359158
1776,74,Hidalgo County,County,TX,TX,McAllen-Edinburg-Mission,48,215,127252
1223,75,Monroe County,County,NY,NY,Rochester,36,55,173404
503,76,Essex County,County,MA,MA,Boston-Cambridge-Newton,25,9,496562
2742,77,Jefferson County,County,KY,KY,Louisville/Jefferson County,21,111,189334
2810,78,Multnomah County,County,OR,OR,Portland-Vancouver-Hillsboro,41,51,446007
2045,79,Suffolk County,County,MA,MA,Boston-Cambridge-Newton,25,25,629563
2463,80,Oklahoma County,County,OK,OK,Oklahoma City,40,109,162666
2842,81,San Mateo County,County,CA,CA,San Francisco-Oakland-Hayward,6,81,1399416
2847,82,Snohomish County,County,WA,WA,Seattle-Tacoma-Bellevue,53,61,519506
220,83,Lake County,County,IL,IL,Chicago-Naperville-Elgin,17,97,252060
984,84,Dekalb County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,89,237760
135,85,Cobb County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,67,289729
3134,86,San Joaquin County,County,CA,CA,Stockton-Lodi,6,77,402451
330,87,Will County,County,IL,IL,Chicago-Naperville-Elgin,17,197,234959
1804,88,Jackson County,County,MO,MO,Kansas City,29,95,168607
1948,89,Norfolk County,County,MA,MA,Boston-Cambridge-Newton,25,21,557228
988,90,Denton County,County,TX,TX,Dallas-Fort Worth-Arlington,48,121,331013
2889,91,Bernalillo County,County,NM,NM,Albuquerque,35,1,229955
2732,92,Jefferson County,County,AL,AL,Birmingham-Hoover,1,73,154847
1106,93,Hudson County,County,NJ,NJ,New York-Newark-Jersey City,34,17,511168
2441,94,Monmouth County,County,NJ,NJ,New York-Newark-Jersey City,34,25,462963
2243,95,Davidson County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,37,297636
3001,96,Providence County,County,RI,RI,Providence-Warwick,44,7,284747
414,97,Bucks County,County,PA,PA,Philadelphia-Camden-Wilmington,42,17,362703
1689,98,El Paso County,County,CO,CO,Colorado Springs,8,41,348688
3236,99,Baltimore City,County,MD,MD,Baltimore-Columbia-Towson,24,510,155796
80,100,Lee County,County,FL,FL,Cape Coral-Fort Myers,12,71,246732
757,101,Tulsa County,County,OK,OK,Tulsa,40,143,162417
201,102,Kent County,County,MI,MI,Grand Rapids-Wyoming,26,81,241693
285,103,Polk County,County,FL,FL,Lakeland-Winter Haven,12,105,196918
3289,104,District of Columbia,County,DC,DC,Washington-Arlington-Alexandria,11,1,641118
989,105,Denver County,County,CO,CO,Denver-Aurora-Lakewood,8,31,467728
2698,106,Fort Bend County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,157,281099
659,107,Ocean County,County,NJ,NJ,New York-Newark-Jersey City,34,29,307672
2127,108,Arapahoe County,County,CO,CO,Denver-Aurora-Lakewood,8,5,420374
2251,109,Delaware County,County,PA,PA,Philadelphia-Camden-Wilmington,42,45,251597
1558,110,Bristol County,County,MA,MA,Providence-Warwick,25,5,365848
1822,111,Johnson County,County,KS,KS,Kansas City,20,91,317342
1556,112,Brevard County,County,FL,FL,Palm Bay-Melbourne-Titusville,12,9,236991
1404,113,Summit County,County,OH,OH,Akron,39,153,155978
2986,114,New Castle County,County,DE,DE,Philadelphia-Camden-Wilmington,10,3,260659
3152,115,Anne Arundel County,County,MD,MD,Baltimore-Columbia-Towson,24,3,381261
771,116,Union County,County,NJ,NJ,New York-Newark-Jersey City,34,39,407096
2980,117,Montgomery County,County,OH,OH,Dayton,39,113,128350
2734,118,Jefferson County,County,CO,CO,Denver-Aurora-Lakewood,8,59,487077
3069,119,Washington County,County,OR,OR,Portland-Vancouver-Hillsboro,41,67,450105
2776,120,Lancaster County,County,PA,PA,Lancaster,42,71,248170
1676,121,Douglas County,County,NE,NE,Omaha-Council Bluffs,31,55,209193
322,122,Utah County,County,UT,UT,Provo-Orem,49,49,374641
197,123,Kane County,County,IL,IL,Chicago-Naperville-Elgin,17,89,246842
3033,124,Stanislaus County,County,CA,CA,Modesto,6,99,354283
911,125,Camden County,County,NJ,NJ,Philadelphia-Camden-Wilmington,34,7,199826
1349,126,Ramsey County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,123,273062
1964,127,Passaic County,County,NJ,NJ,New York-Newark-Jersey City,34,31,373494
1611,128,Chester County,County,PA,PA,Philadelphia-Camden-Wilmington,42,29,376748
2537,129,Sedgwick County,County,KS,KS,Wichita,20,173,160682
221,130,Lake County,County,IN,IN,Chicago-Naperville-Elgin,18,89,168525
2482,131,Plymouth County,County,MA,MA,Boston-Cambridge-Newton,25,23,429088
2063,132,Volusia County,County,FL,FL,Deltona-Daytona Beach-Ormond Beach,12,127,225932
1241,133,Morris County,County,NJ,NJ,New York-Newark-Jersey City,34,27,461704
2312,134,Guilford County,County,NC,NC,Greensboro-High Point,37,81,182173
146,135,Dane County,County,WI,WI,Madison,55,25,308911
1396,136,Sonoma County,County,CA,CA,Santa Rosa,6,97,649643
2033,137,Spokane County,County,WA,WA,Spokane-Spokane Valley,53,63,303640
2511,138,Richmond County,County,NY,NY,New York-Newark-Jersey City,36,85,548977
2465,139,Onondaga County,County,NY,NY,Syracuse,36,67,167036
669,140,Pasco County,County,FL,FL,Tampa-St. Petersburg-Clearwater,12,101,199446
1746,141,Hampden County,County,MA,MA,Springfield,25,13,233501
2983,142,Montgomery County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,339,273161
2934,143,Greenville County,County,SC,SC,Greenville-Anderson-Mauldin,45,45,231465
2896,144,Burlington County,County,NJ,NJ,Philadelphia-Camden-Wilmington,34,5,249616
1442,145,Tulare County,County,CA,CA,Visalia-Porterville,6,107,244788
616,146,Lucas County,County,OH,OH,Toledo,39,95,116451
353,147,Adams County,County,CO,CO,Denver-Aurora-Lakewood,8,1,398074
3266,148,East Baton Rouge Parish,County,LA,LA,Baton Rouge,22,33,183939
3286,149,Virginia Beach City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,810,300613
343,150,York County,County,PA,PA,York-Hanover,42,133,203896
2743,151,Jefferson Parish,County,LA,LA,New Orleans-Metairie,22,51,221027
215,152,Knox County,County,TN,TN,Knoxville,47,93,220735
287,153,Polk County,County,IA,IA,Des Moines-West Des Moines,19,153,210588
1721,154,Genesee County,County,MI,MI,Flint,26,49,139547
448,155,Clark County,County,WA,WA,Portland-Vancouver-Hillsboro,53,11,409752
3229,156,Santa Barbara County,County,CA,CA,Santa Maria-Santa Barbara,6,83,689807
2538,157,Seminole County,County,FL,FL,Orlando-Kissimmee-Sanford,12,117,280633
3081,158,Williamson County,County,TX,TX,Austin-Round Rock,48,491,330162
1485,159,Washoe County,County,NV,NV,Reno,32,31,404891
2444,160,Monterey County,County,CA,CA,Salinas,6,53,638246
1395,161,Solano County,County,CA,CA,Vallejo-Fairfield,6,95,469084
1208,162,Mobile County,County,AL,AL,Mobile,1,97,134547
385,163,Berks County,County,PA,PA,Reading,42,11,202553
1585,164,Cameron County,County,TX,TX,Brownsville-Harlingen,48,61,114342
3247,165,Prince William County,County,VA,VA,Washington-Arlington-Alexandria,51,153,419367
3166,166,Hillsborough County,County,NH,NH,Manchester-Nashua,33,11,328938
971,167,Dakota County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,37,319896
66,168,Ada County,County,ID,ID,Boise City,16,1,378866
2596,169,Waukesha County,County,WI,WI,Milwaukee-Waukesha-West Allis,55,133,298993
2507,170,Richland County,County,SC,SC,Columbia,45,79,165739
1981,171,Pulaski County,County,AR,AR,Little Rock-North Little Rock-Conway,5,119,164603
2528,172,Sarasota County,County,FL,FL,North Port-Sarasota-Bradenton,12,115,288065
2661,173,Clackamas County,County,OR,OR,Portland-Vancouver-Hillsboro,41,5,471110
685,174,Pinal County,County,AZ,AZ,Phoenix-Mesa-Scottsdale,4,21,251122
730,175,Stark County,County,OH,OH,Canton-Massillon,39,151,148113
1290,176,Orange County,County,NY,NY,New York-Newark-Jersey City,36,71,296152
904,177,Butler County,County,OH,OH,Cincinnati,39,17,202609
1201,178,Mercer County,County,NJ,NJ,Trenton,34,21,260438
3200,179,Westmoreland County,County,PA,PA,Pittsburgh,42,129,181530
3223,180,Saint Charles County,County,MO,MO,St. Louis,29,183,252869
367,181,Allen County,County,IN,IN,Fort Wayne,18,3,159079
231,182,Lane County,County,OR,OR,Eugene,41,39,334452
1712,183,Forsyth County,County,NC,NC,Winston-Salem,37,67,177094
2897,184,Charleston County,County,SC,SC,Charleston-North Charleston,45,19,354686
1146,185,Lehigh County,County,PA,PA,Allentown-Bethlehem-Easton,42,77,222868
1325,186,Placer County,County,CA,CA,Sacramento--Roseville--Arden-Arcade,6,61,543741
2869,187,Washtenaw County,County,MI,MI,Ann Arbor,26,161,310804
1953,188,Orleans Parish,County,LA,LA,New Orleans-Metairie,22,71,240180
1272,189,Nueces County,County,TX,TX,Corpus Christi,48,355,178263
2323,190,Hamilton County,County,TN,TN,Chattanooga,47,65,207934
1894,191,Madison County,County,AL,AL,Huntsville,1,89,217184
1161,192,Marion County,County,FL,FL,Ocala,12,83,162819
373,193,Anoka County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,3,287323
2552,194,Somerset County,County,NJ,NJ,New York-Newark-Jersey City,34,35,427059
1916,195,Manatee County,County,FL,FL,North Port-Sarasota-Bradenton,12,81,290383
1638,196,Collier County,County,FL,FL,Naples-Immokalee-Marco Island,12,21,352518
1893,197,Luzerne County,County,PA,PA,Scranton--Wilkes-Barre--Hazleton,42,79,122356
2912,198,Cumberland County,County,NC,NC,Fayetteville,37,51,139214
3269,199,Saint Louis City,County,MO,MO,St. Louis,29,510,139620
3158,200,Chesterfield County,County,VA,VA,Richmond,51,41,270357
1171,201,Marion County,County,OR,OR,Salem,41,47,311628
2151,202,Brazoria County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,39,245179
1887,203,Loudoun County,County,VA,VA,Washington-Arlington-Alexandria,51,107,576779
2515,204,Rockland County,County,NY,NY,New York-Newark-Jersey City,36,87,477338
98,205,Bell County,County,TX,TX,Killeen-Temple,48,27,173404
1922,206,McHenry County,County,IL,IL,Chicago-Naperville-Elgin,17,111,228409
1771,207,Henrico County,County,VA,VA,Richmond,51,87,262423
470,208,Davis County,County,UT,UT,Ogden-Clearfield,49,11,390167
823,209,Albany County,County,NY,NY,Albany-Schenectady-Troy,36,1,238664
1150,210,Lorain County,County,OH,OH,Cleveland-Elyria,39,93,168726
1849,211,Larimer County,County,CO,CO,Fort Collins,8,69,432022
3112,212,Northampton County,County,PA,PA,Allentown-Bethlehem-Easton,42,95,237741
2259,213,Escambia County,County,FL,FL,Pensacola-Ferry Pass-Brent,12,33,175624
2255,214,Dutchess County,County,NY,NY,New York-Newark-Jersey City,36,27,326832
219,215,Lake County,County,FL,FL,Orlando-Kissimmee-Sanford,12,69,239972
1701,216,Fayette County,County,KY,KY,Lexington-Fayette,21,67,214975
2877,217,Winnebago County,County,IL,IL,Rockford,17,201,120437
3013,218,Rockingham County,County,NH,NH,Boston-Cambridge-Newton,33,15,392007
1549,219,Boulder County,County,CO,CO,Boulder,8,13,569639
2616,220,Anchorage Borough,County,AK,AK,Anchorage,2,20,325472
2702,221,Galveston County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,167,239846
2929,222,Gloucester County,County,NJ,NJ,Philadelphia-Camden-Wilmington,34,15,220968
1101,223,Howard County,County,MD,MD,Baltimore-Columbia-Towson,24,27,468562
1670,224,Douglas County,County,CO,CO,Denver-Aurora-Lakewood,8,35,574071
2775,225,Lancaster County,County,NE,NE,Lincoln,31,109,213281
3141,226,Spartanburg County,County,SC,SC,Spartanburg,45,83,172127
2911,227,Cumberland County,County,ME,ME,Portland-South Portland,23,5,353269
1110,228,Ingham County,County,MI,MI,Lansing-East Lansing,26,65,153331
159,229,Erie County,County,PA,PA,Erie,42,49,140494
1891,230,Lubbock County,County,TX,TX,Lubbock,48,303,156481
3131,231,Saint Lucie County,County,FL,FL,Port St. Lucie,12,111,237054
232,232,Leon County,County,FL,FL,Tallahassee,12,73,193181
1057,233,Greene County,County,MO,MO,Springfield,29,77,163712
2318,234,Hamilton County,County,IN,IN,Indianapolis-Carmel-Anderson,18,57,319723
2133,235,Atlantic County,County,NJ,NJ,Atlantic City-Hammonton,34,1,210473
2987,236,New London County,County,CT,CT,Norwich-New London,9,11,256987
3122,237,Saint Clair County,County,IL,IL,St. Louis,17,163,120160
3261,238,San Luis Obispo County,County,CA,CA,San Luis Obispo-Paso Robles-Arroyo Grande,6,79,652204
563,239,Horry County,County,SC,SC,Myrtle Beach-Conway-North Myrtle Beach,45,51,198533
1900,240,Madison County,County,IL,IL,St. Louis,17,119,130885
1957,241,Osceola County,County,FL,FL,Orlando-Kissimmee-Sanford,12,97,245860
1650,242,Dauphin County,County,PA,PA,Harrisburg-Carlisle,42,43,183902
999,243,Durham County,County,NC,NC,Durham-Chapel Hill,37,63,266392
2849,244,Saint Joseph County,County,IN,IN,South Bend-Mishawaka,18,141,145455
1608,245,Chatham County,County,GA,GA,Savannah,13,51,201489
1300,246,Ottawa County,County,MI,MI,Grand Rapids-Wyoming,26,139,263935
3016,247,Rutherford County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,149,268363
2779,248,Lexington County,County,SC,SC,Columbia,45,63,188773
3025,249,Santa Cruz County,County,CA,CA,Santa Cruz-Watsonville,6,87,879653
1622,250,Clayton County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,63,147196
1196,251,Merced County,County,CA,CA,Merced,6,47,299530
2668,252,Cleveland County,County,OK,OK,Oklahoma City,40,27,180915
423,253,Caddo Parish,County,LA,LA,Shreveport-Bossier City,22,17,115667
329,254,Weld County,County,CO,CO,Greeley,8,123,403051
625,255,Marin County,County,CA,CA,San Francisco-Oakland-Hayward,6,41,1241518
2754,256,Jefferson County,County,TX,TX,Beaumont-Port Arthur,48,245,126353
2575,257,Thurston County,County,WA,WA,Olympia-Tumwater,53,67,383169
1138,258,Kitsap County,County,WA,WA,Bremerton-Silverdale,53,35,416888
2761,259,Kalamazoo County,County,MI,MI,Kalamazoo-Portage,26,77,192651
328,260,Webb County,County,TX,TX,Laredo,48,479,167871
410,261,Brown County,County,WI,WI,Green Bay,55,9,198260
1509,262,Alachua County,County,FL,FL,Gainesville,12,1,205943
562,263,Hinds County,County,MS,MS,Jackson,28,49,87366
1761,264,Harford County,County,MD,MD,Baltimore-Columbia-Towson,24,25,313134
1503,265,Yakima County,County,WA,WA,Yakima,53,77,248789
3173,266,Norfolk City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,710,217859
2399,267,Mahoning County,County,OH,OH,Youngstown-Warren-Boardman,39,99,104844
2156,268,Buncombe County,County,NC,NC,Asheville,37,21,308677
3061,269,Washington County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,163,344178
2914,270,Cumberland County,County,PA,PA,Harrisburg-Carlisle,42,41,227691
2429,271,McLennan County,County,TX,TX,Waco,48,309,178605
1283,272,Oneida County,County,NY,NY,Utica-Rome,36,65,145264
3225,273,Saint Tammany Parish,County,LA,LA,New Orleans-Metairie,22,103,230204
2699,274,Frederick County,County,MD,MD,Washington-Arlington-Alexandria,24,21,357418
802,275,Weber County,County,UT,UT,Ogden-Clearfield,49,57,312147
225,276,Lake County,County,OH,OH,Cleveland-Elyria,39,85,169791
2967,277,Montgomery County,County,AL,AL,Montgomery,1,101,108119
344,278,York County,County,SC,SC,Charlotte-Concord-Gastonia,45,91,266651
3254,279,Chesapeake City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,550,295857
126,280,Clay County,County,MO,MO,Kansas City,29,47,219890
2770,281,Lafayette Parish,County,LA,LA,Lafayette,22,55,182992
864,282,Benton County,County,AR,AR,Fayetteville-Springdale-Rogers,5,7,223097
418,283,Butte County,County,CA,CA,Chico,6,7,332081
2529,284,Saratoga County,County,NY,NY,Albany-Schenectady-Troy,36,91,276672
2744,285,Jefferson County,County,MO,MO,St. Louis,29,99,183754
1946,286,Niagara County,County,NY,NY,Buffalo-Cheektowaga-Niagara Falls,36,63,162721
2885,287,Barnstable County,County,MA,MA,Barnstable Town,25,1,462833
2949,288,Lackawanna County,County,PA,PA,Scranton--Wilkes-Barre--Hazleton,42,69,141372
2188,289,Cherokee County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,57,302645
1480,290,Warren County,County,OH,OH,Cincinnati,39,165,282758
235,291,Linn County,County,IA,IA,Cedar Rapids,19,113,166779
2112,292,Yavapai County,County,AZ,AZ,Prescott,4,25,327135
2583,293,Trumbull County,County,OH,OH,Youngstown-Warren-Boardman,39,155,109147
725,294,Smith County,County,TX,TX,Tyler,48,423,186773
2252,295,Dona Ana County,County,NM,NM,Las Cruces,35,13,185168
3070,296,Washington County,County,PA,PA,Pittsburgh,42,125,181783
2619,297,Arlington County,County,VA,VA,Washington-Arlington-Alexandria,51,13,755460
1032,298,Gaston County,County,NC,NC,Charlotte-Concord-Gastonia,37,71,189185
3219,299,Richmond City,County,VA,VA,Richmond,51,760,249321
553,300,Henry County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,151,212959
1809,301,Jackson County,County,OR,OR,Medford,41,29,335749
3048,302,Washington County,County,AR,AR,Fayetteville-Springdale-Rogers,5,143,204591
3109,303,New Hanover County,County,NC,NC,Wilmington,37,129,275280
770,304,Union County,County,NC,NC,Charlotte-Concord-Gastonia,37,179,307942
2086,305,Whatcom County,County,WA,WA,Bellingham,53,73,440096
2648,306,Champaign County,County,IL,IL,Champaign-Urbana,17,19,150397
340,307,Yolo County,County,CA,CA,Sacramento--Roseville--Arden-Arcade,6,113,471476
895,308,Broome County,County,NY,NY,Binghamton,36,7,125219
2509,309,Richmond County,County,GA,GA,Augusta-Richmond County,13,245,121427
3129,310,Saint Louis County,County,MN,MN,Duluth,27,137,177362
1210,311,Mohave County,County,AZ,AZ,Lake Havasu City-Kingman,4,15,263517
2010,312,Saginaw County,County,MI,MI,Saginaw,26,145,101732
1691,313,Elkhart County,County,IN,IN,Elkhart-Goshen,18,39,174057
2526,314,Sangamon County,County,IL,IL,Springfield,17,167,143801
2206,315,Clermont County,County,OH,OH,Cincinnati,39,25,209773
1412,316,Sussex County,County,DE,DE,Salisbury,10,5,317353
341,317,York County,County,ME,ME,Portland-South Portland,23,31,332900
347,318,Yuma County,County,AZ,AZ,Yuma,4,27,173756
1348,319,Racine County,County,WI,WI,Racine,55,101,165733
1381,320,Shelby County,County,AL,AL,Birmingham-Hoover,1,117,249488
890,321,Brazos County,County,TX,TX,College Station-Bryan,48,41,226821
3043,322,Tuscaloosa County,County,AL,AL,Tuscaloosa,1,125,180693
1832,323,Kanawha County,County,WV,WV,Charleston,54,39,103782
2644,324,Calcasieu Parish,County,LA,LA,Lake Charles,22,19,216067
118,325,Clay County,County,FL,FL,Jacksonville,12,19,231668
3128,326,Saint Johns County,County,FL,FL,Jacksonville,12,109,337211
2955,327,Litchfield County,County,CT,CT,Torrington,9,5,263377
2448,328,Muscogee County,County,GA,GA,Columbus,13,215,122056
913,329,Canyon County,County,ID,ID,Boise City,16,27,279165
2122,330,Anderson County,County,SC,SC,Greenville-Anderson-Mauldin,45,7,187397
2333,331,Harrison County,County,MS,MS,Gulfport-Biloxi-Pascagoula,28,47,148411
1314,332,Peoria County,County,IL,IL,Peoria,17,143,102451
1092,333,Hawaii County,County,HI,HI,Hilo,15,1,380319
905,334,Butler County,County,PA,PA,Pittsburgh,42,19,340108
3080,335,Williamson County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,187,496626
1448,336,Ulster County,County,NY,NY,Kingston,36,111,269010
1525,337,Baldwin County,County,AL,AL,Daphne-Fairhope-Foley,1,3,234188
2691,338,El Dorado County,County,CA,CA,Sacramento--Roseville--Arden-Arcade,6,17,502699
2959,339,Livingston County,County,MI,MI,Detroit-Warren-Dearborn,26,93,298530
2460,340,Okaloosa County,County,FL,FL,Crestview-Fort Walton Beach-Destin,12,91,258249
3278,341,Newport News City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,700,195964
3146,342,Vanderburgh County,County,IN,IN,Evansville,18,163,138805
172,343,Hall County,County,GA,GA,Gainesville,13,139,245646
2159,344,Cabarrus County,County,NC,NC,Charlotte-Concord-Gastonia,37,25,252491
2023,345,Shawnee County,County,KS,KS,Topeka,20,177,136176
2141,346,Berkeley County,County,SC,SC,Charleston-North Charleston,45,15,236043
1285,347,Onslow County,County,NC,NC,Jacksonville,37,133,175011
1380,348,Shasta County,County,CA,CA,Redding,6,89,291341
2820,349,Outagamie County,County,WI,WI,Appleton,55,87,204040
1711,350,Forsyth County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,117,377419
872,351,Benton County,County,WA,WA,Kennewick-Richland,53,5,328466
2354,352,Imperial County,County,CA,CA,El Centro,6,25,195315
2249,353,Delaware County,County,OH,OH,Columbus,39,41,359615
3041,354,Tippecanoe County,County,IN,IN,Lafayette-West Lafayette,18,157,188526
2341,355,Hernando County,County,FL,FL,Tampa-St. Petersburg-Clearwater,12,53,189244
1191,356,Medina County,County,OH,OH,Cleveland-Elyria,39,103,233365
2982,357,Montgomery County,County,TN,TN,Clarksville,47,125,210577
2449,358,Muskegon County,County,MI,MI,Muskegon,26,121,155302
860,359,Beaver County,County,PA,PA,Pittsburgh,42,7,149679
1225,360,Monroe County,County,PA,PA,East Stroudsburg,42,89,185148
1186,361,McLean County,County,IL,IL,Bloomington,17,113,160722
2805,362,Minnehaha County,County,SD,SD,Sioux Falls,46,99,222140
2360,363,Johnston County,County,NC,NC,Raleigh,37,101,226651
67,364,Bay County,County,FL,FL,Panama City,12,5,239239
283,365,Pitt County,County,NC,NC,Greenville,37,147,149524
